file_id,tipo,forma,año,autor/a,tema,keywords,path_original,Crecimiento Balanceado,Crecimiento Endógeno,Crecimiento de Largo Plazo,Convergencia Absoluta,Convergencia Condicional,Desarrollo Económico,Modelo AK,Modelo de Ramsey,Modelo de Solow-Swan,Modelo de Uzawa-Lucas,Acelerador Flexible,Ajuste Abultado (Lumpy Adjustment),Capital Físico,Capital Humano,Costo de Usuario del Capital,Costos de Ajuste (Convexos / No Convexos),Costos Fijos de Ajuste,Inversión,Irreversibilidad Parcial,Modelo de Calvo,Modelo Neoclásico de Inversión,Modelos Ss,Stock de Capital,Teoría de la q de Tobin,Teoría del Acelerador,Ahorro por Precaución,CAPM-Consumo,Consumidores Hand-to-Mouth,Consumo,Descuento Hiperbólico (Present Bias),Equivalencia Ricardiana,Hipótesis del Ingreso Permanente (PIH),Propensión Marginal a Consumir,Puzzle del Riesgo Accionario,Restricciones de Liquidez,Suavizamiento del Consumo,Tasa de Ahorro,Teoría del Ciclo de Vida (LCT),Condición de No Flojeo (NSC),Curva de Beveridge,Desempleo Involuntario,Estrechez del Mercado Laboral,Función de Pareo (Matching),Modelo de Mortensen-Pissarides (DMP),Modelo de Shapiro-Stiglitz,Monitoreo Imperfecto,Salarios de Eficiencia,Vacantes,Bienes Intermedios (Variedad de Productos),Destrucción Creativa,Difusión Tecnológica,Economía de las Ideas,I+D (Investigación y Desarrollo),Innovación,Modelo de Romer (1990),Modelos Schumpeterianos,Patentes,Productividad Total de los Factores (PTF),Progreso Tecnológico,Spillovers de Conocimiento,Tecnología (Harrod/Hicks Neutral),Acelerador Financiero,Asimetrías de Información,Bienes Públicos Productivos,Capacidad del Estado,Colateral,Contrato de Deuda,Fricciones Financieras,Flujo de Caja,Gasto Público,Impuestos (Corporativos / Suma Alzada),Instituciones,Poder de Mercado / Monopolio,Racionamiento del Crédito,Riesgo Moral,Selección Adversa,Subsidios (Inversión / I+D),Suavizamiento de Impuestos (Tax Smoothing),Teorema de Modigliani-Miller,Verificación de Estado Costosa,Camino Aleatorio (Random Walk),Condición de Transversalidad,Condiciones de Inada,Diagramas de Fase,Ecuación de Bellman,Ecuación de Euler,Equilibrio (Competitivo / Descentralizado),Equilibrio Centralizado (Planificador Social),Estado Estacionario,Expectativas Racionales,Filtro Hodrick-Prescott (HP),Función de Impulso-Respuesta (IRF),Operador de Rezago,Procesos ARIMA,Series de Tiempo,Volatilidad
165,Practico,guia,2020,Luis Felipe Céspedes,"['Modelo AK', 'Modelo de Ramsey', 'Modelo de Solow-Swan', 'Capital Físico', 'Capital Humano', 'Costo de Usuario del Capital', 'Inversión', 'Stock de Capital', 'Consumo', 'Tasa de Ahorro', 'Equilibrio (Competitivo / Descentralizado)', 'Estado Estacionario', 'Expectativas Racionales']","['Modelo AK', 'Modelo de Ramsey', 'Modelo de Solow-Swan', 'Capital físico como colateral', 'Capital humano', 'Costo del usuario del capital (user cost of capital)', 'Inversión', 'Stock de Capital', 'Consumo', 'Tasa de ahorro (AK model)', 'Tasa de ahorro (Ramsey)', 'Tasa de ahorro exógena (Solow-Swan)', 'Equilibrio (Competitivo / Descentralizado)', 'Estado estacionario', 'Expectativas racionales', 'Ecuación de Euler (Consumo)', 'Log-linearización', 'Función de producción Cobb-Douglas', 'Función de producción neoclásica (Solow-Swan)', 'Shocks', 'Procesos ARIMA', 'Series de tiempo']",./data/macroeconomia/2023/Engel/Guias/630_guia_1_2023_sol.pdf,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
166,Practico,desconocido,2020,Luis Felipe Céspedes,"['Modelo de Ramsey', 'Capital Físico', 'Ahorro', 'Inversión', 'Tasa de Ahorro', 'Costo de Usuario del Capital', 'Función de Producción Cobb-Douglas', 'Estado Estacionario', 'Restricciones de Liquidez']","['Modelo de Ramsey', 'Función de Producción Cobb-Douglas', 'Capital Físico', 'Ahorro', 'Inversión', 'Tasa de Ahorro', 'Costo de Usuario del Capital', 'Estado Estacionario', 'Restricciones de Liquidez', 'Impuestos', 'Subsidios a la inversión', 'Restricciones al Crédito Internacional', 'Horizonte infinito', 'Aversión relativa al riesgo']",./data/macroeconomia/2023/Engel/Resumenes/Inversion.pdf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,Practico,desconocido,2020,Luis Felipe Céspedes,"['Modelo de Ramsey', 'Capital Físico', 'Stock de Capital', 'Inversión', 'Equilibrio Centralizado (Planificador Social)', 'Equilibrio (Competitivo / Descentralizado)', 'Estado Estacionario', 'Gasto Público', 'Impuestos (Corporativos / Suma Alzada)', 'Bienes Intermedios (Variedad de Productos)', 'Innovación', 'Modelo de Solow-Swan']","['Modelo de Ramsey', 'Modelo de Solow-Swan', 'Bienes intermedios', 'Capital', 'Inversión', 'Impuestos', 'Gasto público', 'Estado estacionario', 'Equilibrio descentralizado', 'Equilibrio centralizado (Planificador Social)', 'Innovación', 'Condiciones de primer orden', 'Función de producción Cobb-Douglas', 'Bono libre de riesgo', 'Tasa de interés', 'Salarios de eficiencia', 'Monopolio', 'Poder de mercado', 'Subsidios (Inversión / I+D)', 'Impuesto de suma alzada', 'Modelo AK']",./data/macroeconomia/2023/Engel/Resumenes/desempleo.pdf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,Practico,desconocido,2019,Luis Felipe Céspedes,"['Modelo de Solow-Swan', 'Capital Humano', 'Capital Físico', 'Estado Estacionario']","['Modelo de Solow-Swan', 'Capital Humano', 'Capital Físico', 'Estado Estacionario', 'Función de producción Cobb-Douglas', 'Tasa de crecimiento']",./data/macroeconomia/2023/Engel/Resumenes/Consumo.pdf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,Practico,desconocido,2020,Eduardo Engel,"['Modelo de Calvo', 'Costos de Ajuste (Convexos / No Convexos)', 'Costos Fijos de Ajuste', 'Inversión', 'Stock de Capital', 'Modelo Neoclásico de Inversión', 'Teoría de la q de Tobin', 'Capital Físico', 'Consumo', 'Estado Estacionario', 'Ecuación de Euler', 'Diagramas de Fase', 'Modelos Ss', 'Ajuste Abultado (Lumpy Adjustment)', 'Teoría del Acelerador']","['Modelo de Calvo', 'Costos convexos de ajuste', 'Estado estacionario', 'Ecuación de Euler', 'Diagramas de fase', 'Modelos Ss', 'Ajuste abultado', 'Teoría neoclásica de inversión', 'Teoría q de inversión', 'Impuestos corporativos', 'Inversión', 'Capital físico', 'Flujo de caja', 'Shock de productividad', 'Camino aleatorio', 'AR(1)', 'AR(2)']","./data/macroeconomia/2023/Engel/Resumenes/series de tiempo (falta forecasting, irf, arima y arch).pdf",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,Practico,examen,2020,Eduardo Engel,"['Ajuste Abultado (Lumpy Adjustment)', 'Modelos Ss', 'Inversión', 'Modelo de Calvo']","['Ajuste abultado', 'Modelos Ss', 'Inversión', 'Modelo de Calvo', 'IRF', 'ARCH', 'Volatilidad']",./data/macroeconomia/2023/Engel/Pautas Controles/630_control_3_2023_sol.pdf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,Practico,examen,2020,Eduardo Engel,"['Modelo de Shapiro-Stiglitz', 'Modelo de Mortensen-Pissarides (DMP)', 'Curva de Beveridge', 'Salarios de Eficiencia', 'Vacantes', 'Desempleo Involuntario', 'Seleccion Adversa', 'Monitoreo Imperfecto', 'Capital Humano']","['Bono de garantía (labor markets)', 'Modelo de Shapiro-Stiglitz', 'Modelo de Mortensen-Pissarides (DMP)', 'Curva de Beveridge', 'Seleccion Adversa', 'Condición de No Flojeo (No Shirking Condition - NSC)']",./data/macroeconomia/2023/Engel/Pautas Controles/630_control_2_2023_sol.pdf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,Practico,tarea,2020,Eduardo Engel,"['Modelo de Shapiro-Stiglitz', 'Modelo de Mortensen-Pissarides (DMP)', 'Ahorro por precaución', 'Teoría de la q de Tobin', 'Diagramas de Fase']","['Modelo de Shapiro-Stiglitz', 'Modelo de Diamond, Mortensen y Pisarides', 'Ahorro por precaución', 'límite natural de la deuda (NBL)', 'descuento hiperbólico', 'Teoría de la q de Tobin', 'Diagramas de Fase']",./data/macroeconomia/2020/Luis Felipe/Tarea_2.pdf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,Practico,tarea,2020,Eduardo Engel,"['Equivalencia Ricardiana', 'Hipótesis del Ingreso Permanente (PIH)', 'Propensión Marginal a Consumir', 'Modelo de Ramsey', 'Ahorro', 'Consumo', 'Tasa de Ahorro', 'Capital', 'Ingreso permanente', 'Camino Aleatorio (Random Walk)', 'Procesos ARIMA', 'Series de Tiempo', 'Gasto Público']","['Equivalencia cierta', 'Modelo de Ramsey', 'Consumo óptimo', 'Propensión marginal a consumir', 'Ingreso permanente', 'Camino aleatorio (Random Walk)', 'Procesos ARIMA', 'Series de tiempo', 'Ahorro', 'Gasto público', 'AR(1)']",./data/macroeconomia/2020/Luis Felipe/Tarea_3_p3.pdf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
174,Practico,tarea,2020,Eduardo Engel,"['Ahorro por Precaución', 'CAPM-Consumo', 'Suavizamiento del Consumo', 'Ecuación de Euler', 'Consumo']","['Ahorro por precaución', 'Ecuación de Euler', 'Modelo de equivalencia cierta', 'Formación de hábitos', 'Ecuación de Bellman', 'Condición de primer orden', 'Condiciones de la envolvente', 'Proceso AR(1)', 'Descuento Hiperbólico (Present Bias)', 'AR(1)']",./data/macroeconomia/2020/Luis Felipe/Tarea_3_pautap3.pdf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,Practico,tarea,2020,Eduardo Engel,"['Modelo de q de Tobin', 'Costos de Ajuste', 'Costos cuadráticos de ajuste', 'Stock de Capital', 'Inversión', 'Equivalencia Ricardiana', 'Suavizamiento de Impuestos']","['Modelo de q de Tobin', 'Costos de ajuste', 'Costos cuadráticos de ajuste', 'Stock de capital', 'Inversión', 'Equivalencia Ricardiana', 'Suavizamiento de impuestos', 'Estado estacionario', 'Diagrama de fase', 'Tax Smoothing']",./data/macroeconomia/2020/Luis Felipe/Tarea_2 (1).pdf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,Teoria,solemne,No encontrado,No encontrado,[],[],./data/macroeconomia/2020/Luis Felipe/DOCENCIA_ENUNCIADO_Solemne_2_vfinal.pdf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,Teoria,tarea,2020,Eduardo Engel,"['Modelo de Shapiro-Stiglitz', 'Modelo de Mortensen-Pissarides (DMP)', 'Curva de Beveridge', 'Salarios de Eficiencia', 'Vacantes', 'Desempleo Involuntario', 'Ajuste Abultado (Lumpy Adjustment)']","['Bono de garantía (labor markets)', 'Shapiro-Stiglitz (1984) model', 'Curva de Beveridge', 'Diamond-Mortensen-Pissarides (DMP) model', 'Salarios de eficiencia', 'Vacantes', 'Ajuste Abultado (Lumpy Adjustment)', 'Ajuste diferido', 'Ajustes discretos', 'Negociación a la Nash', 'Estado estacionario']",./data/macroeconomia/2020/Luis Felipe/Tarea_1.pdf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178,Practico,guia,2020,Eduardo Engel,"['Ajuste Abultado (Lumpy Adjustment)', 'Modelo de Calvo', 'Modelos Ss', 'Inversión', 'Volatilidad']","['Ajuste abultado', 'Modelo de Calvo', 'Modelos Ss', 'Inversión', 'Shocks', 'Volatilidad', 'IRF', 'Función de respuesta al impulso unitario', 'Función de hazard', 'Proceso ARCH']",./data/macroeconomia/2020/Engel/Guia_estudio_macro_II.pdf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
179,Practico,guia,2020,Eduardo Engel,"['Equivalencia Ricardiana', 'Suavizamiento de Impuestos', 'Modelo de q de Tobin', 'Costos de ajuste', 'Stock de Capital', 'Inversión', 'Estado estacionario', 'Diagramas de Fase']","['Equivalencia Ricardiana', 'Suavizamiento de Impuestos', 'Tax Smoothing', 'Camino aleatorio (Random Walk)', 'Costos cuadráticos de ajuste', 'Modelo de q de Tobin', 'Subsidio a la Inversion', 'Estado estacionario', 'Diagramas de Fase', 'Teorema de la Función Implícita']",./data/macroeconomia/2020/Engel/Guia_4_macro_II.pdf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,Teoria,guia,2014,Eduardo Engel,"['Modelo de q de Tobin', 'Costos de Ajuste', 'Stock de Capital', 'Inversión', 'Diagramas de Fase']","['Modelo de q de Tobin', 'Costos de ajuste', 'Inversión', 'Estado estacionario', 'Diagramas de fase']",./data/macroeconomia/2020/Engel/Guia_5_macro_II_v3.pdf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,Practico,examen,2022,Luis Felipe Céspedes,"['Modelo AK', 'Capital Físico', 'Progreso Tecnológico', 'Bienes Públicos Productivos', 'Capital Humano', 'Desarrollo Económico', 'Modelo de Ramsey']","['Modelo AK', 'Aprendizaje por la práctica (Learning by doing)', 'Bien público (Samuelson, 1954)', 'Bienes públicos productivos', 'Capital humano', 'Capital físico', 'Gasto público', 'Modelo de Ramsey', 'Estado estacionario', 'Condiciones de primer orden', 'Tasa de crecimiento', 'Equilibrio (Competitivo / Descentralizado)', 'Equilibrio Centralizado (Planificador Social)', 'Función de producción Cobb-Douglas', 'Shocks', 'Tasa de ahorro', 'Consumo', 'Inversión', 'Stock de Capital', 'Impuestos', 'Ahorro por Precaución']",./data/macroeconomia/2020/Engel/ENUNCIADO_solemne_v6 (1).pdf,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,Practico,guia,2022,Luis Felipe Céspedes,"['Convergencia Condicional', 'Modelo de Ramsey', 'Modelo de Solow-Swan', 'Crecimiento Endógeno', 'Difusión Tecnológica', 'Capital Físico', 'Capital Humano', 'Bienes Intermedios (Variedad de Productos)', 'Economía de las Ideas', 'I+D (Investigación y Desarrollo)', 'Innovación', 'Modelo de Romer (1990)', 'Patentes', 'Progreso Tecnológico', 'Desarrollo Económico']","['Modelo de Ramsey', 'Modelo de Solow-Swan', 'Convergencia', 'Convergencia absoluta', 'Convergencia condicional', 'Crecimiento endógeno', 'Difusión tecnológica', 'Capital físico', 'Capital humano', 'Bienes intermedios', 'I+D', 'Innovación', 'Modelo de Romer (1990)', 'Patentes', 'Progreso tecnológico', 'Cobb-Douglas', 'Condiciones de Inada', 'Equilibrio descentralizado', 'Estado estacionario', 'Ecuación de Euler', 'Ecuación de Bellman', 'Función de producción', 'Función de utilidad', 'Ahorro', 'Inversión', 'Consumo', 'Trabajo', 'Salarios', 'Subsidios', 'Tasa de crecimiento', 'PIB', 'Modelo AK', 'Expectativas racionales']",./data/macroeconomia/2020/Engel/630_2020_guia_1.pdf,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
